timestamp_utc,stage,target_dataset,seed,model_family,model_variant,target_rows,pool_rows,train_rows,test_rows,tabpfn_device,tabpfn_context_samples,tabpfn_max_finetune_steps,fine_tune_steps_executed,roc_auc,pr_auc,brier,log_loss,ece,fit_predict_wall_time_sec,upstream_src,notes,max_rss_bytes,total_run_wall_time_sec
2026-04-02T00:55:50.011799+00:00,A,eudirectlapse,42,glm,logistic_regression,2500,3000,1750,750,cpu,64,5,,0.6070017838939857,0.19440342409558398,0.11084531564982521,0.38183301070139414,0.023300397199199668,0.026942,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,1610989568,187.931112
2026-04-02T00:55:50.461674+00:00,A,eudirectlapse,42,tree,random_forest,2500,3000,1750,750,cpu,64,5,,0.5655501401630989,0.17015240983408525,0.11205496296296295,0.38494864597551426,0.021991111111111118,0.449569,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,1610989568,187.931115
2026-04-02T00:55:50.461948+00:00,A,eudirectlapse,42,tree,catboost,2500,3000,1750,750,cpu,64,5,,,,,,,,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,catboost_not_available: No module named 'catboost',1610989568,187.931118
2026-04-02T00:58:35.769138+00:00,A,eudirectlapse,42,tabpfn,raw,2500,3000,1750,750,cpu,64,5,,0.576309250764526,0.16755761085904505,0.1113256722694111,0.3832580073427696,0.020133477578560516,165.315369,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,1610989568,187.931118
2026-04-02T00:58:57.656770+00:00,A,eudirectlapse,42,tabpfn,domain_finetuned,2500,3000,1750,750,cpu,64,5,5,0.5336709989806321,0.13384926624546523,0.1143014537117479,0.3982967126130863,0.04501666255791983,21.887368,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,1610989568,187.931119
2026-04-02T00:59:00.563740+00:00,A,coil2000,42,glm,logistic_regression,2500,3000,1750,750,cpu,64,5,,0.7427738376674548,0.14689539922907485,0.055425439466697146,0.2093753990787352,0.011432109308600913,0.035565,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,2495119360,263.391442
2026-04-02T00:59:01.003022+00:00,A,coil2000,42,tree,random_forest,2500,3000,1750,750,cpu,64,5,,0.6868242710795903,0.12701080793731256,0.058697530344415896,0.26112729269526425,0.02206357611957672,0.439035,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,2495119360,263.391443
2026-04-02T00:59:01.003299+00:00,A,coil2000,42,tree,catboost,2500,3000,1750,750,cpu,64,5,,,,,,,,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,catboost_not_available: No module named 'catboost',2495119360,263.391445
2026-04-02T01:03:03.360321+00:00,A,coil2000,42,tabpfn,raw,2500,3000,1750,750,cpu,64,5,,0.7566115051221435,0.17350748378125744,0.05389694713465484,0.20592130241643403,0.013100209832191467,242.371726,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,2495119360,263.391446
2026-04-02T01:03:23.686582+00:00,A,coil2000,42,tabpfn,domain_finetuned,2500,3000,1750,750,cpu,64,5,5,0.5526713947990544,0.0671383039242692,0.05658673307760817,0.22778229880466555,0.009102037648359939,20.322854,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,2495119360,263.391446
